title,painter,creation_date,author_gender,author_country,location_name,location_country,time_period,image_path,image_url
title,Isaac van Ostade,,male,Dutch Republic,Palais des Beaux-Arts de Lille,France,,img/img_512/Le Dépècement du porc I van Ostade Lille 3118.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20D%C3%A9p%C3%A8cement%20du%20porc%20I%20van%20Ostade%20Lille%203118.jpg
title,Isaac van Ostade,,male,Dutch Republic,private collection,,,img/img_512/Isaac van Ostade - Butchered Pig in a Stable 4JXF2 L05034-251-1.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Isaac%20van%20Ostade%20-%20Butchered%20Pig%20in%20a%20Stable%204JXF2%20L05034-251-1.jpg
title,Isaac van Ostade,,male,Dutch Republic,Gemäldegalerie,Germany,,"img/img_512/Ostade, Isaac van - Barn Interior - 1645.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Ostade%2C%20Isaac%20van%20-%20Barn%20Interior%20-%201645.jpg
title,Willem van Aelst,,male,Dutch Republic,Galleria Palatina,Italy,,img/img_512/Willem van Aelst - Still-Life with Fruit and a Crystal Vase - WGA0049.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Willem%20van%20Aelst%20-%20Still-Life%20with%20Fruit%20and%20a%20Crystal%20Vase%20-%20WGA0049.jpg
title,Jan van Os,1786.0,male,Kingdom of the Netherlands,,,,img/img_512/Jan van Os (1744-1808) - Flowers in a Goldfish Bowl in a Landscape with a Tower - 337065 - National Trust.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20van%20Os%20%281744-1808%29%20-%20Flowers%20in%20a%20Goldfish%20Bowl%20in%20a%20Landscape%20with%20a%20Tower%20-%20337065%20-%20National%20Trust.jpg
title,Jan Toorop,1888.0,male,Kingdom of the Netherlands,Museum Boijmans Van Beuningen,Netherlands,,img/img_512/Jan Toorop - Zee (Brisants de la mer du Nord) - St 3 - Museum Boijmans Van Beuningen.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Toorop%20-%20Zee%20%28Brisants%20de%20la%20mer%20du%20Nord%29%20-%20St%203%20-%20Museum%20Boijmans%20Van%20Beuningen.jpg
title,Andrea Belvedere,,male,,Galleria Palatina,Italy,,img/img_512/Abate Andrea Belvedere - Flowers and Ducks - WGA01850.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Abate%20Andrea%20Belvedere%20-%20Flowers%20and%20Ducks%20-%20WGA01850.jpg
title,Gerardina Jacoba van de Sande Bakhuyzen,1867.0,female,Kingdom of the Netherlands,Museum Boijmans Van Beuningen,Netherlands,,img/img_512/Gerardina Jacoba van de Sande Bakhuyzen - Stilleven van vruchten en bloemen - 1020 (MK) - Museum Boijmans Van Beuningen.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Gerardina%20Jacoba%20van%20de%20Sande%20Bakhuyzen%20-%20Stilleven%20van%20vruchten%20en%20bloemen%20-%201020%20%28MK%29%20-%20Museum%20Boijmans%20Van%20Beuningen.jpg
title,Wassily Kandinsky,1914.0,male,France,Museum Boijmans Van Beuningen,Netherlands,,"img/img_512/Kandinsky - Grosse Studie, 1914.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Kandinsky%20-%20Grosse%20Studie%2C%201914.jpg
title,Paul Cézanne,1890.0,male,France,"National Museum of Art, Architecture and Design",Norway,,img/img_512/Paul Cézanne - Still life - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20C%C3%A9zanne%20-%20Still%20life%20-%20Google%20Art%20Project.jpg
title,Johan Christian Dahl,1820.0,male,Norway,"National Museum of Art, Architecture and Design",Norway,,"img/img_512/Johan Christian Dahl - Study of two Agaves - NG.M.01476 - National Museum of Art, Architecture and Design.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20Study%20of%20two%20Agaves%20-%20NG.M.01476%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg
title,Christian Albrecht Jensen,1832.0,male,Kingdom of Denmark,"National Museum of Art, Architecture and Design",Norway,,"img/img_512/Christian Albrecht Jensen - Portrett av Michaela Aagaard - NG.M.03340 - National Museum of Art, Architecture and Design.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Albrecht%20Jensen%20-%20Portrett%20av%20Michaela%20Aagaard%20-%20NG.M.03340%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg
title,,1725.0,,,"National Museum of Art, Architecture and Design",Norway,,"img/img_512/Ukjent kunstner, nederlandsk - Flowers and Fruit - NG.M.00143 - National Museum of Art, Architecture and Design.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Ukjent%20kunstner%2C%20nederlandsk%20-%20Flowers%20and%20Fruit%20-%20NG.M.00143%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg
title,Anders Castus Svarstad,1920.0,male,Norway,"National Museum of Art, Architecture and Design",Norway,,"img/img_512/Anders Castus Svarstad - From the French Alps - NG.M.04154 - National Museum of Art, Architecture and Design.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Anders%20Castus%20Svarstad%20-%20From%20the%20French%20Alps%20-%20NG.M.04154%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg
title,Ludvig Munthe,1882.0,male,Norway,"National Museum of Art, Architecture and Design",Norway,,"img/img_512/Ludvig Munthe - Afternoon in Autumn - NG.M.00297 - National Museum of Art, Architecture and Design.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Ludvig%20Munthe%20-%20Afternoon%20in%20Autumn%20-%20NG.M.00297%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg
title,Frithjof Smith-Hald,1890.0,male,Norway,"National Museum of Art, Architecture and Design",Norway,,"img/img_512/Frithjof Smith-Hald - The Fjord at Sunset - NG.M.03232 - National Museum of Art, Architecture and Design.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Frithjof%20Smith-Hald%20-%20The%20Fjord%20at%20Sunset%20-%20NG.M.03232%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg
title,Christian Krohg,1896.0,male,Norway,"National Museum of Art, Architecture and Design",Norway,,img/img_512/Christian Krohg - Letter from Home - Lofotbrev - Nasjonalmuseet - NG.M.00921.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Krohg%20-%20Letter%20from%20Home%20-%20Lofotbrev%20-%20Nasjonalmuseet%20-%20NG.M.00921.jpg
title,Christian August Printz,1860.0,male,Norway,"National Museum of Art, Architecture and Design",Norway,,"img/img_512/Christian August Printz - Fox in the Poultry Yard - NG.M.00219 - National Museum of Art, Architecture and Design.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20August%20Printz%20-%20Fox%20in%20the%20Poultry%20Yard%20-%20NG.M.00219%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg
title,Harald Brun,1893.0,male,Norway,"National Museum of Art, Architecture and Design",Norway,,"img/img_512/Harald Brun - Red Peonies - NG.M.00655 - National Museum of Art, Architecture and Design.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Harald%20Brun%20-%20Red%20Peonies%20-%20NG.M.00655%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg
title,Frants Diderik Bøe,1847.0,male,Norway,"National Museum of Art, Architecture and Design",Norway,,"img/img_512/Frants Bøe - Still Life with Fruits - NG.M.01435 - National Museum of Art, Architecture and Design.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Frants%20B%C3%B8e%20-%20Still%20Life%20with%20Fruits%20-%20NG.M.01435%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg
title,Frants Diderik Bøe,1852.0,male,Norway,"National Museum of Art, Architecture and Design",Norway,,"img/img_512/Frants Bøe - Still Life with Grapes - NG.M.00196 - National Museum of Art, Architecture and Design.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Frants%20B%C3%B8e%20-%20Still%20Life%20with%20Grapes%20-%20NG.M.00196%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg
title,Henrik Lund,1906.0,male,Norway,"National Museum of Art, Architecture and Design",Norway,,"img/img_512/Henrik Lund - Breakfast in the Garden - NG.M.00785 - National Museum of Art, Architecture and Design.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Henrik%20Lund%20-%20Breakfast%20in%20the%20Garden%20-%20NG.M.00785%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg
title,Balthasar van der Ast,,male,Dutch Republic,"National Museum of Art, Architecture and Design",Norway,,"img/img_512/Balthasar van der Ast - Still life with fruit and shells - NG.M.00011 - National Museum of Art, Architecture and Design.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Balthasar%20van%20der%20Ast%20-%20Still%20life%20with%20fruit%20and%20shells%20-%20NG.M.00011%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg
title,Nicolaes van Gelder,,male,Netherlands,"National Museum of Art, Architecture and Design",Norway,,"img/img_512/Nicolaes van Gelder - Fruits and berries - NG.M.00460 - National Museum of Art, Architecture and Design.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Nicolaes%20van%20Gelder%20-%20Fruits%20and%20berries%20-%20NG.M.00460%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg
title,Jan Davidsz. de Heem,,male,Dutch Republic,"National Museum of Art, Architecture and Design",Norway,,img/img_512/Jan Davidsz de Heem - Frukt og vin NG.M.00042.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Davidsz%20de%20Heem%20-%20Frukt%20og%20vin%20NG.M.00042.jpg
title,Frederik Collett,1879.0,male,Norway,"National Museum of Art, Architecture and Design",Norway,,"img/img_512/Frederik Collett - Citygate in Moret-sur-Loing - NG.M.02416 - National Museum of Art, Architecture and Design.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Frederik%20Collett%20-%20Citygate%20in%20Moret-sur-Loing%20-%20NG.M.02416%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg
title,Theude Grønland,1858.0,male,German Empire,"National Museum of Art, Architecture and Design",Norway,,"img/img_512/Theude Grønland - Fruit Piece - NG.M.00223 - National Museum of Art, Architecture and Design.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Theude%20Gr%C3%B8nland%20-%20Fruit%20Piece%20-%20NG.M.00223%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg
title,Theude Grønland,1858.0,male,German Empire,"National Museum of Art, Architecture and Design",Norway,,"img/img_512/Theude Grønland - Flower Piece - NG.M.00214 - National Museum of Art, Architecture and Design.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Theude%20Gr%C3%B8nland%20-%20Flower%20Piece%20-%20NG.M.00214%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg
title,Aleida Greve,1686.0,female,Dutch Republic,Vrouwenhuis,Netherlands,,img/img_512/Portret van een jonge vrouw met vogel door Aleida Greve (1686).png,http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20een%20jonge%20vrouw%20met%20vogel%20door%20Aleida%20Greve%20%281686%29.png
title,Francisco Goya,1750.0,male,Spain,Juan B. Castagnino Fine Arts Museum,Argentina,,img/img_512/Francisco de Goya (atribuido) - Palomas y pollos.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Francisco%20de%20Goya%20%28atribuido%29%20-%20Palomas%20y%20pollos.jpg
title,Antoine Vollon,1900.0,male,France,Juan B. Castagnino Fine Arts Museum,Argentina,,img/img_512/Antoine Vollon - Nature morte (Rosario).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Antoine%20Vollon%20-%20Nature%20morte%20%28Rosario%29.jpg
title,Martín Malharro,1911.0,male,Argentina,Juan B. Castagnino Fine Arts Museum,Argentina,,"img/img_512/Martín Malharro - En plena naturaleza, c. 1911.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Mart%C3%ADn%20Malharro%20-%20En%20plena%20naturaleza%2C%20c.%201911.jpg
title,Isaac Levitan,1889.0,male,Russian Empire,Chuvashian State Arts Museum,Russia,,img/img_512/Левитан Одуванчики.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9B%D0%B5%D0%B2%D0%B8%D1%82%D0%B0%D0%BD%20%D0%9E%D0%B4%D1%83%D0%B2%D0%B0%D0%BD%D1%87%D0%B8%D0%BA%D0%B8.jpg
title,,,,,Gemäldegalerie,Germany,,img/img_512/Frans Hals - Merry Trio.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Frans%20Hals%20-%20Merry%20Trio.jpg
title,August Macke,1910.0,male,Kingdom of Prussia,,,,img/img_512/August-Macke-Frau-eine-Blumenschale-tragend 1910-945x1477.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/August-Macke-Frau-eine-Blumenschale-tragend%201910-945x1477.jpg
title,Välko Tuul,1915.0,male,Estonia,,,,img/img_512/Välko Tuul. Viikingite laevad. 1915.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/V%C3%A4lko%20Tuul.%20Viikingite%20laevad.%201915.jpg
title,Abraham Mignon,,male,Holy Roman Empire,Gemäldegalerie Alte Meister,Germany,,img/img_512/Abraham Mignon - Fruit Still-Life with Squirrel and Goldfinch - WGA15666.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Abraham%20Mignon%20-%20Fruit%20Still-Life%20with%20Squirrel%20and%20Goldfinch%20-%20WGA15666.jpg
title,Maarten van Heemskerck,,male,Kingdom of the Netherlands,Gemäldegalerie Alte Meister,Germany,,img/img_512/Maarten van Heemskerck - Family Portrait - WGA11298.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Maarten%20van%20Heemskerck%20-%20Family%20Portrait%20-%20WGA11298.jpg
title,Alexander Adriaenssen,,male,Habsburg Netherlands,Gemäldegalerie Alte Meister,Germany,,img/img_512/Alexander Adriaenssen - Banquet still life with fish.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20Adriaenssen%20-%20Banquet%20still%20life%20with%20fish.jpg
title,Frans Snyders,,male,Spanish Netherlands,Gemäldegalerie Alte Meister,Germany,,img/img_512/Frans Snijders - Een stillleven met jachtbuit en fruit op een tafel - GK 116a - Museumslandschaft Hessen Kassel.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Frans%20Snijders%20-%20Een%20stillleven%20met%20jachtbuit%20en%20fruit%20op%20een%20tafel%20-%20GK%20116a%20-%20Museumslandschaft%20Hessen%20Kassel.jpg
title,Philips Wouwerman,,male,Dutch Republic,Gemäldegalerie Alte Meister,Germany,,img/img_512/Philips Wouwerman - Landschap met rustende boeren - GK 346 - Museumslandschaft Hessen Kassel.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Philips%20Wouwerman%20-%20Landschap%20met%20rustende%20boeren%20-%20GK%20346%20-%20Museumslandschaft%20Hessen%20Kassel.jpg
title,Joos van Cleve,,male,Southern Netherlands,Gemäldegalerie Alte Meister,Germany,,"img/img_512/Cleve - Brustbild einer Frau (Gegenstück zu GK 20), 1525, GK 21.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Cleve%20-%20Brustbild%20einer%20Frau%20%28Gegenst%C3%BCck%20zu%20GK%2020%29%2C%201525%2C%20GK%2021.jpg
title,Jacob Jordaens,,male,Spanish Netherlands,Gemäldegalerie Alte Meister,Germany,,img/img_512/Jacob Jordaens - The satyr with the peasant.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Jordaens%20-%20The%20satyr%20with%20the%20peasant.jpg
title,Jacob Jordaens,,male,Spanish Netherlands,Gemäldegalerie Alte Meister,Germany,,img/img_512/Der Breiesser.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Der%20Breiesser.jpg
title,José Wasth Rodrigues,,male,Brazil,Museu Paulista,Brazil,,"img/img_512/José Wasth Rodrigues - Brasão de Itú, Acervo do Museu Paulista da USP.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Jos%C3%A9%20Wasth%20Rodrigues%20-%20Bras%C3%A3o%20de%20It%C3%BA%2C%20Acervo%20do%20Museu%20Paulista%20da%20USP.jpg
title,Jacob Gillig,,male,Dutch Republic,Gemäldegalerie Alte Meister,Germany,,"img/img_512/Jacob Gillig - Fish still life, 250520.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Gillig%20-%20Fish%20still%20life%2C%20250520.jpg
title,Jan Philip van Thielen,,male,Habsburg Netherlands,private collection,,,img/img_512/Jan Philip van Thielen - Garland of flowers around grisaille of Maria with child.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Philip%20van%20Thielen%20-%20Garland%20of%20flowers%20around%20grisaille%20of%20Maria%20with%20child.jpg
title,Léon Bonvin,1862.0,male,France,Metropolitan Museum of Art,United States of America,,img/img_512/Bouquet of Small Chrysanthemums MET DP805445.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bouquet%20of%20Small%20Chrysanthemums%20MET%20DP805445.jpg
title,Godfried Schalcken,1690.0,male,Dutch Republic,Gemäldegalerie,Germany,,img/img_512/Godfried Schalcken - Angelnder Knabe.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Godfried%20Schalcken%20-%20Angelnder%20Knabe.jpg
title,Nikolay Kulbin,1916.0,male,Russian Empire,Russian Museum,Russia,,"img/img_512/Painter (Nikolai Kulbin, 1916).jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Painter%20%28Nikolai%20Kulbin%2C%201916%29.jpg
title,Jan Davidsz. de Heem,,male,Dutch Republic,Gemäldegalerie Alte Meister,Germany,,img/img_512/MHK Jan Davidsz de Heem Prunkstillleben.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/MHK%20Jan%20Davidsz%20de%20Heem%20Prunkstillleben.jpg
title,Herman Verelst,,male,Dutch Republic,Gemäldegalerie Alte Meister,Germany,,img/img_512/Herman Verelst - Boeket in een vaas - GK 451 - Museumslandschaft Hessen Kassel.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Herman%20Verelst%20-%20Boeket%20in%20een%20vaas%20-%20GK%20451%20-%20Museumslandschaft%20Hessen%20Kassel.jpg
title,Coenraet Roepel,1722.0,male,Netherlands,Gemäldegalerie Alte Meister,Germany,,img/img_512/Coenraet Roepel - Bloemstilleven met een vogelnest - GK 452 - Museumslandschaft Hessen Kassel.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Coenraet%20Roepel%20-%20Bloemstilleven%20met%20een%20vogelnest%20-%20GK%20452%20-%20Museumslandschaft%20Hessen%20Kassel.jpg
title,Coenraet Roepel,1723.0,male,Netherlands,Gemäldegalerie Alte Meister,Germany,,img/img_512/Coenraet Roepel - Fruitstuk met een borstbeeld van een sater en een rookpot - GK 453 - Museumslandschaft Hessen Kassel.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Coenraet%20Roepel%20-%20Fruitstuk%20met%20een%20borstbeeld%20van%20een%20sater%20en%20een%20rookpot%20-%20GK%20453%20-%20Museumslandschaft%20Hessen%20Kassel.jpg
title,Jacob Campo Weyerman,1721.0,male,Dutch Republic,Gemäldegalerie Alte Meister,Germany,,img/img_512/Jacob Campo Weyerman - Vaas met bloemen in een nis - GK 454 - Museumslandschaft Hessen Kassel.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Campo%20Weyerman%20-%20Vaas%20met%20bloemen%20in%20een%20nis%20-%20GK%20454%20-%20Museumslandschaft%20Hessen%20Kassel.jpg
title,Jan Treck,,male,Dutch Republic,Gemäldegalerie Alte Meister,Germany,,img/img_512/Jan Treck - Stillleben mit Zinnkrug und Deckelpokal 251046.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Treck%20-%20Stillleben%20mit%20Zinnkrug%20und%20Deckelpokal%20251046.jpg
title,Johann Amandus Winck,1787.0,male,Germany,Gemäldegalerie Alte Meister,Germany,,img/img_512/Johann Amandus Winck - Stillleben mit Blumen und Früchten (1785-87).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Johann%20Amandus%20Winck%20-%20Stillleben%20mit%20Blumen%20und%20Fr%C3%BCchten%20%281785-87%29.jpg
